103,276,527,2002,NaN,19.436893203883496
109,260,544,1977,NaN,18.137614678899084
113,237,559,1967,NaN,17.4070796460177
117,223,572,1926,NaN,16.46153846153846
122,211,579,1875,NaN,15.368852459016393
124,200,585,1816,NaN,14.64516129032258
126,185,600,1768,5.0,14.031746031746032
129,171,610,1715,5.0,13.294573643410853
133,164,615,1638,6.0,12.31578947368421
137,159,622,1551,5.75,11.321167883211679
128,149,628,1485,7.642857142857143,11.6015625
128,146,635,1399,7.823529411764706,10.9296875
130,140,642,1320,7.666666666666667,10.153846153846153
129,137,647,1235,8.791666666666666,9.573643410852712
130,136,651,1142,9.037037037037036,8.784615384615385
129,131,656,1063,9.545454545454545,8.24031007751938
131,127,664,981,10.026315789473685,7.488549618320611
130,119,667,906,10.025,6.969230769230769
118,118,671,822,10.90566037735849,6.966101694915254
111,111,690,762,11.682539682539682,6.864864864864865
103,112,693,691,11.767123287671232,6.70873786407767
92,110,702,636,12.392857142857142,6.913043478260869
86,110,705,580,12.777777777777779,6.744186046511628
77,105,719,548,13.383838383838384,7.116883116883117
72,110,724,493,13.773584905660377,6.847222222222222
69,114,723,444,14.00900900900901,6.434782608695652
62,114,728,413,14.152542372881356,6.661290322580645
58,119,726,370,14.434426229508198,6.379310344827586
54,125,724,328,14.722222222222221,6.074074074074074
46,129,726,300,15.455223880597014,6.521739130434782
39,132,730,282,15.680851063829786,7.230769230769231
35,135,730,268,15.779310344827586,7.6571428571428575
34,138,730,256,15.89795918367347,7.529411764705882
33,143,726,239,16.12751677852349,7.242424242424242
33,150,717,215,16.12751677852349,6.515151515151516
32,156,712,195,16.253333333333334,6.09375
27,163,710,177,16.72258064516129,6.555555555555555
26,169,705,163,16.852564102564102,6.269230769230769
24,175,701,151,16.911392405063292,6.291666666666667
21,181,698,142,17.006211180124225,6.761904761904762
21,187,692,133,17.006211180124225,6.333333333333333
19,193,688,126,17.12269938650307,6.631578947368421
18,197,685,126,17.115853658536587,7.0
17,201,682,127,17.272727272727273,7.470588235294118
15,209,676,118,17.49700598802395,7.866666666666666
14,218,668,107,17.55952380952381,7.642857142857143
13,225,662,103,17.727810650887573,7.923076923076923
12,232,657,100,17.9,8.333333333333334
13,241,648,91,17.9,7.0
12,249,639,85,18.08187134502924,7.083333333333333
11,255,635,86,18.069767441860463,7.818181818181818
9,261,630,89,18.32758620689655,9.88888888888889
9,270,621,83,18.32758620689655,9.222222222222221
9,277,614,83,18.32758620689655,9.222222222222221
8,282,610,90,18.53142857142857,11.25
8,290,602,88,18.53142857142857,11.0
8,297,595,89,18.53142857142857,11.125
8,303,589,93,18.53142857142857,11.625
8,308,584,100,18.53142857142857,12.5
8,316,576,98,18.53142857142857,12.25
8,322,570,102,18.53142857142857,12.75
8,328,564,106,18.53142857142857,13.25
8,336,556,104,18.53142857142857,13.0
8,341,551,111,18.53142857142857,13.875
8,348,544,112,18.53142857142857,14.0
9,357,536,107,18.53142857142857,11.88888888888889
9,365,527,104,18.53142857142857,11.555555555555555
9,372,520,104,18.53142857142857,11.555555555555555
9,377,514,110,18.53142857142857,12.222222222222221
9,386,505,104,18.53142857142857,11.555555555555555
9,393,498,104,18.53142857142857,11.555555555555555
9,403,488,95,18.53142857142857,10.555555555555555
9,413,478,86,18.53142857142857,9.555555555555555
9,419,472,86,18.53142857142857,9.555555555555555
8,424,468,93,18.84659090909091,11.625
8,428,464,103,18.84659090909091,12.875
8,435,457,104,18.84659090909091,13.0
8,439,453,114,18.84659090909091,14.25
8,443,449,124,18.84659090909091,15.5
8,453,439,116,18.84659090909091,14.5
8,456,436,129,18.84659090909091,16.125
8,465,427,124,18.84659090909091,15.5
8,472,420,125,18.84659090909091,15.625
8,480,412,123,18.84659090909091,15.375
8,485,407,130,18.84659090909091,16.25
7,492,401,132,19.220338983050848,18.857142857142858
7,497,396,140,19.220338983050848,20.0
7,503,390,145,19.220338983050848,20.714285714285715
7,511,382,144,19.220338983050848,20.571428571428573
7,520,373,140,19.220338983050848,20.0
7,524,369,151,19.220338983050848,21.571428571428573
7,534,359,144,19.220338983050848,20.571428571428573
7,542,351,143,19.220338983050848,20.428571428571427
7,550,343,142,19.220338983050848,20.285714285714285
7,554,339,153,19.220338983050848,21.857142857142858
7,559,334,158,19.220338983050848,22.571428571428573
7,567,326,157,19.220338983050848,22.428571428571427
7,572,321,165,19.220338983050848,23.571428571428573
7,577,316,173,19.220338983050848,24.714285714285715
7,585,308,172,19.220338983050848,24.571428571428573
7,592,301,174,19.220338983050848,24.857142857142858
7,598,295,179,19.220338983050848,25.571428571428573
7,604,289,184,19.220338983050848,26.285714285714285
7,610,283,189,19.220338983050848,27.0
7,615,278,197,19.220338983050848,28.142857142857142
7,623,270,196,19.220338983050848,28.0
7,628,265,204,19.220338983050848,29.142857142857142
7,634,259,209,19.220338983050848,29.857142857142858
7,638,255,220,19.220338983050848,31.428571428571427
7,644,249,225,19.220338983050848,32.142857142857146
7,650,243,230,19.220338983050848,32.857142857142854
7,656,237,235,19.220338983050848,33.57142857142857
7,663,230,237,19.220338983050848,33.857142857142854
7,668,225,245,19.220338983050848,35.0
7,673,220,253,19.220338983050848,36.142857142857146
7,677,216,264,19.220338983050848,37.714285714285715
7,684,209,266,19.220338983050848,38.0
7,689,204,274,19.220338983050848,39.142857142857146
7,696,197,276,19.220338983050848,39.42857142857143
8,702,192,281,19.220338983050848,35.125
9,708,185,285,19.220338983050848,31.666666666666668
10,712,180,294,19.220338983050848,29.4
11,717,174,299,19.220338983050848,27.181818181818183
11,720,169,309,19.220338983050848,28.09090909090909
11,721,168,325,19.220338983050848,29.545454545454547
11,727,162,326,19.220338983050848,29.636363636363637
11,731,158,333,19.220338983050848,30.272727272727273
11,735,154,337,19.220338983050848,30.636363636363637
11,737,152,350,19.220338983050848,31.818181818181817
11,739,150,363,19.220338983050848,33.0
11,741,148,376,19.220338983050848,34.18181818181818
11,745,144,383,19.220338983050848,34.81818181818182
12,750,140,387,19.220338983050848,32.25
12,753,135,396,19.220338983050848,33.0
13,755,134,408,19.220338983050848,31.384615384615383
13,753,134,431,19.220338983050848,33.15384615384615
13,755,132,442,19.220338983050848,34.0
13,755,132,459,19.220338983050848,35.30769230769231
13,756,131,473,19.220338983050848,36.38461538461539
14,757,131,487,19.220338983050848,34.785714285714285
16,758,130,500,19.220338983050848,31.25
17,757,128,517,19.220338983050848,30.41176470588235
